,Bedroom Info,Bathroom Info,Rooms Info,Interior Info,Exterior Info,Property Info,Laundry Info,Fireplace Info,Flooring Info,Kitchen+Dining Info,Living Room Info
337,[],[],[],[],[],[],[],[],[],[],[]
339,[],[],['patio'],[],[],['carpet'],"['dryer', 'dryer', 'washer', 'bar', 'island', 'island']",[],[],[],[]
340,[],[],['patio'],[],[],"['bar', 'fireplace']",[],[],[],[],[]
341,[],[],['deck'],[],[],[],[],[],[],[],[]
342,[],[],"['patio', 'deck', 'fireplace', 'patio', 'deck']","['wood', 'fireplace']",[],"['bar', 'granite', 'carpet']",[],"['dryer', 'dryer', 'washer']",[],[],[]
345,[],[],[],[],[],[],[],[],[],[],[]
346,[],[],"['patio', 'patio', 'pool']",[],[],"['granite', 'spa']",[],[],[],[],[]
347,[],[],[],[],[],[],[],[],[],[],[]
348,[],['walk'],"['patio', 'pool', 'pool']",[],[],"['walk', 'washer', 'dryer', 'wood', 'fireplace', 'wood']",[],[],[],[],"['office', 'island']"
349,[],[],[],['fireplace'],[],"['carpet', 'walk']",[],[],[],[],[]
350,[],[],['deck'],[],[],[],[],[],[],['laminate'],['bar']
352,[],[],[],[],[],[],[],[],[],[],[]
353,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'fireplace', 'fireplace', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
354,[],[],"['pool', 'wood']",[],"['wood', 'carpet']",[],[],[],[],[],[]
355,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],[]
356,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],['walk']
357,[],[],[],['fireplace'],[],"['wood', 'carpet', 'pantry', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
358,[],[],[],[],[],[],"['bar', 'pantry', 'island', 'granite']",[],[],[],[]
359,[],[],[],[],[],"['wood', 'wood']",[],[],[],[],[]
361,[],[],['patio'],[],[],"['carpet', 'laminate']",[],[],[],[],[]
362,[],[],"['deck', 'pool']",[],[],"['walk', 'office', 'vaulted', 'carpet']",[],[],[],[],[]
364,[],[],[],[],[],[],[],[],[],[],[]
366,[],[],['patio'],[],[],[],[],[],[],[],[]
368,[],[],[],[],[],"['ceiling fan', 'dryer', 'washer', 'laminate', 'carpet']",[],[],[],[],[]
369,[],[],"['patio', 'deck', 'patio']","['fireplace', 'fireplace']","['carpet', 'laminate']","['high ceiling', 'wood', 'vaulted']",[],[],[],[],[]
370,[],[],"['patio', 'hot tub', 'spa', 'pool']",[],[],"['carpet', 'wood', 'hot tub', 'spa', 'granite', 'fireplace', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
371,[],[],"['pool', 'pool']",[],[],[],[],[],[],[],[]
372,[],"['walk', 'walk']",['pool'],[],[],[],"['island', 'bar']",[],[],[],[]
374,[],"['walk', 'ceiling fan']","['patio', 'patio']",[],['wood'],"['washer', 'dryer', 'walk', 'pantry']",[],[],[],[],[]
375,[],[],[],[],[],"['ceiling fan', 'carpet', 'laminate', 'wood']",[],[],[],[],[]
376,[],[],['pool'],"['fireplace', 'fireplace']",[],"['ceiling fan', 'granite', 'carpet', 'laminate']",[],[],[],[],[]
377,[],['carpet'],[],[],[],[],['wood'],[],['carpet'],[],[]
378,[],[],[],['fireplace'],[],[],[],[],[],[],[]
379,[],[],['deck'],[],[],"['wood', 'carpet']",[],[],[],[],[]
380,[],[],[],['fireplace'],[],[],[],[],[],[],[]
381,[],[],['patio'],['fireplace'],[],"['ceiling fan', 'vaulted']",[],"['washer', 'dryer']",[],[],[]
382,[],[],"['pool', 'pool']",[],[],[],[],[],[],[],[]
383,[],[],[],['fireplace'],[],"['washer', 'dryer']",[],[],[],[],[]
384,[],[],['patio'],[],[],"['dryer', 'washer', 'walk']",[],[],[],[],[]
385,[],[],"['pool', 'pool']",[],[],"['office', 'washer', 'dryer', 'dryer', 'washer', 'carpet']",[],[],[],[],[]
386,[],[],['pool'],[],[],[],[],[],[],[],[]
387,[],[],['pool'],[],[],[],[],[],[],[],[]
389,[],[],['pool'],[],[],"['bar', 'island', 'granite', 'quartz', 'carpet', 'wood']",[],"['dryer', 'washer']",[],[],[]
391,[],[],[],[],[],[],[],[],[],[],[]
392,[],[],[],[],[],[],[],[],[],[],[]
393,[],[],[],[],[],[],[],[],[],[],[]
394,[],['carpet'],[],['wood'],[],['bar'],"['pantry', 'walk']",[],[],[],[]
395,[],[],[],[],[],[],[],[],[],[],[]
396,[],[],[],[],[],[],[],[],[],[],[]
397,[],[],[],['fireplace'],[],"['dryer', 'washer', 'washer']",[],[],[],[],['office']
398,[],[],[],[],[],[],[],[],[],[],[]
399,[],[],[],[],[],[],[],[],[],[],[]
400,[],[],[],[],[],[],[],[],[],[],[]
401,[],[],[],[],[],[],[],[],[],[],[]
402,[],[],[],[],[],"['dryer', 'washer']",[],[],[],[],[]
404,[],[],[],[],[],[],[],[],[],[],[]
405,[],[],[],['fireplace'],[],"['laminate', 'carpet']",[],[],[],[],[]
406,[],[],[],[],[],[],[],[],[],[],[]
407,[],[],[],[],[],"['washer', 'dryer']",[],[],[],[],[]
410,[],[],"['patio', 'pool', 'pool']",[],[],"['ceiling fan', 'carpet', 'laminate']",[],[],[],[],['fireplace']
411,[],[],[],"['fireplace', 'wood']",[],"['dryer', 'washer']",[],[],[],[],[]
412,[],[],"['patio', 'deck']",[],[],"['bar', 'island', 'carpet', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
413,[],[],[],[],[],[],[],[],[],[],[]
414,[],[],"['patio', 'spa', 'pool']",[],[],"['ceiling fan', 'dryer', 'fireplace', 'wood', 'fireplace', 'washer', 'dryer']",[],[],[],[],[]
415,[],[],[],[],[],[],[],[],[],[],[]
416,[],[],"['patio', 'pool', 'pool', 'wood']",[],[],"['vaulted', 'walk', 'island', 'bar', 'office', 'dryer', 'washer', 'laminate']",[],[],[],[],[]
417,[],[],[],[],[],['carpet'],[],[],[],[],[]
418,[],[],"['patio', 'deck']",['fireplace'],[],"['bar', 'high ceiling', 'carpet']",[],"['dryer', 'dryer', 'washer']",[],[],[]
419,[],[],[],[],[],[],[],[],[],[],[]
420,[],[],['walk'],['fireplace'],[],['walk'],"['dryer', 'washer']",[],[],[],[]
421,[],[],[],[],[],[],[],[],[],[],[]
423,[],[],"['deck', 'pool', 'pool']",[],[],"['walk', 'vaulted', 'laminate']",[],[],[],[],[]
424,[],[],[],"['fireplace', 'marble']",[],"['dryer', 'washer', 'wood', 'carpet', 'pantry', 'walk', 'wood']",[],[],[],[],"['dryer', 'washer']"
425,[],[],['pool'],[],['carpet'],[],[],[],[],[],[]
426,[],[],['patio'],[],[],"['ceiling fan', 'carpet', 'laminate']",[],[],[],[],['fireplace']
427,[],[],[],[],['carpet'],[],[],[],[],[],[]
428,[],[],"['pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa']",[],[],[],[],[],[],[],[]
429,[],[],[],['fireplace'],[],"['washer', 'dryer']",[],[],[],"['patio', 'washer', 'dryer', 'island', 'walk', 'walk']",['office']
431,[],[],[],[],[],[],[],[],[],[],[]
432,[],[],['deck'],[],[],[],[],[],[],[],[]
433,[],['carpet'],[],[],[],[],[],[],['carpet'],[],[]
434,[],[],[],[],[],"['fireplace', 'carpet', 'laminate']","['walk', 'pantry', 'pantry']",[],[],[],[]
435,[],[],['pool'],['fireplace'],[],[],[],[],[],[],[]
436,[],[],[],[],[],[],[],[],[],[],[]
437,[],[],['wood'],[],[],"['ceiling fan', 'fireplace']",[],[],[],[],[]
438,[],[],"['pool', 'pool']",[],['carpet'],[],[],['washer'],[],[],[]
439,[],[],[],[],[],[],[],[],[],[],[]
440,[],['walk'],"['deck', 'pool']",[],[],"['ceiling fan', 'carpet', 'laminate']",[],[],[],[],['office']
441,[],[],[],[],[],"['wood', 'carpet']",[],[],[],[],[]
442,[],[],[],[],[],[],[],[],[],[],[]
443,[],[],['deck'],[],[],"['island', 'pantry', 'walk', 'wood', 'fireplace', 'fireplace']",[],[],[],[],[]
444,[],[],[],[],[],[],[],[],[],[],[]
445,[],[],[],[],[],[],[],[],[],[],[]
446,[],[],['pool'],[],[],['carpet'],"['island', 'bar']",[],[],[],[]
447,[],"['walk', 'vaulted', 'walk', 'carpet', 'walk', 'carpet', 'walk', 'carpet']","['pool', 'patio']",[],[],"['walk', 'walk', 'carpet', 'vaulted', 'fireplace', 'fireplace']",[],[],[],[],"['bar', 'pantry', 'island', 'washer', 'dryer', 'vaulted']"
448,[],[],['pool'],['fireplace'],[],[],[],['dryer'],[],[],[]
449,"['granite', 'jets', 'jets']",['walk'],['deck'],"['fireplace', 'fireplace']",[],"['dryer', 'washer', 'dryer', 'carpet', 'granite', 'laminate', 'marble']",[],[],[],[],"['office', 'office', 'bar', 'bar', 'granite', 'pantry']"
450,['granite'],[],"['pool', 'pool']",[],[],['granite'],['granite'],[],[],[],[]
451,[],[],[],[],[],[],[],[],[],[],[]
452,['jets'],[],"['pool', 'pool', 'pool', 'pool', 'spa']",[],[],"['fireplace', 'fireplace', 'fireplace', 'fireplace', 'marble']",['pantry'],[],[],[],[]
453,[],[],[],[],[],"['fireplace', 'fireplace', 'dryer', 'washer', 'island', 'walk', 'wood']",[],[],[],[],[]
454,[],[],"['spa', 'spa']","['fireplace', 'fireplace', 'wood']","['carpet', 'wood']","['bar', 'wood', 'walk']",[],[],[],[],[]
455,[],[],"['patio', 'deck']",['fireplace'],[],"['bar', 'high ceiling', 'island', 'granite', 'wood']",[],"['dryer', 'dryer', 'washer']",[],[],[]
456,[],[],"['pool', 'pool']",['fireplace'],[],[],['island'],[],[],[],['office']
457,['walk'],[],[],[],[],[],[],[],[],[],[]
458,[],[],['pool'],"['wood', 'fireplace']",[],[],[],[],[],[],[]
459,[],[],['patio'],['fireplace'],[],"['island', 'walk', 'carpet', 'wood']",[],[],[],[],[]
460,[],[],[],[],[],[],[],[],[],[],['office']
461,[],[],"['patio', 'patio', 'patio', 'pool']",['fireplace'],['carpet'],"['vaulted', 'spa']",[],"['dryer', 'washer']",[],[],[]
463,[],[],[],[],['carpet'],"['ceiling fan', 'dryer', 'washer']",[],[],[],[],[]
464,[],['wood'],"['deck', 'patio']",[],[],['fireplace'],"['bar', 'laminate', 'carpet']",[],"['carpet', 'fireplace', 'carpet']",[],[]
465,[],[],['pool'],[],[],['fireplace'],[],[],[],[],['bar']
468,[],[],[],[],[],[],[],[],[],[],[]
470,[],[],[],[],[],[],['island'],[],[],[],[]
471,[],[],['deck'],[],[],[],['bar'],[],[],['patio'],[]
472,[],[],[],['fireplace'],[],['carpet'],[],[],[],[],[]
473,[],[],[],[],[],[],[],[],[],[],[]
474,[],[],[],[],[],"['washer', 'dryer', 'wood']",[],[],[],[],[]
475,[],[],['patio'],[],[],['office'],[],[],[],[],[]
476,[],[],[],[],[],[],[],[],[],[],[]
477,[],[],['pool'],[],[],[],[],"['dryer', 'washer']",[],[],[]
478,[],[],['patio'],['fireplace'],"['carpet', 'wood']","['high ceiling', 'wood', 'walk']",[],[],[],[],['office']
479,[],['walk'],"['deck', 'patio']",[],[],"['ceiling fan', 'walk']",[],[],[],[],[]
480,[],[],[],[],[],"['fireplace', 'fireplace', 'dryer', 'washer']",[],[],[],[],[]
481,[],['carpet'],[],"['wood', 'fireplace']",[],['vaulted'],"['bar', 'island', 'pantry']",[],[],[],[]
482,[],[],"['pool', 'pool', 'spa', 'spa']","['fireplace', 'fireplace']","['carpet', 'wood']","['high ceiling', 'wood', 'walk']",[],[],[],[],['office']
483,[],[],[],"['wood', 'fireplace']",[],[],['bar'],[],[],[],[]
484,[],[],[],[],[],[],[],[],[],[],[]
485,[],['walk'],"['pool', 'pool', 'pool', 'pool', 'spa', 'spa', 'spa', 'spa', 'spa']",[],[],"['carpet', 'vaulted']",[],[],[],[],[]
486,[],[],[],['fireplace'],[],"['deck', 'carpet', 'wood', 'ceiling fan', 'washer', 'dryer']",['granite'],[],[],[],[]
488,[],[],"['fireplace', 'patio', 'wood', 'pool', 'pool', 'spa', 'hot tub']",[],[],"['bar', 'vaulted', 'bar', 'fireplace', 'carpet', 'marble', 'wood']",[],[],[],[],['walk']
490,[],[],[],[],[],[],[],[],[],[],[]
491,[],[],['patio'],[],['carpet'],"['high ceiling', 'walk']",[],[],[],[],['office']
492,[],[],['wood'],[],[],"['carpet', 'fireplace', 'dryer', 'washer']",[],[],[],[],[]
493,[],[],['deck'],"['fireplace', 'wood', 'fireplace']",[],"['vaulted', 'walk', 'fireplace', 'wood', 'carpet', 'washer', 'dryer']",[],[],[],[],['office']
494,[],['ceiling fan'],[],[],[],"['fireplace', 'ceiling fan', 'dryer', 'washer', 'laminate', 'wood']",[],[],[],[],[]
495,[],[],"['patio', 'patio']",[],[],"['dryer', 'washer']",[],[],[],[],[]
496,[],[],[],[],"['laminate', 'carpet']",[],[],[],[],[],['office']
497,[],[],[],[],[],['wood'],[],[],[],[],[]
498,[],[],[],['fireplace'],[],"['washer', 'dryer']",[],[],[],"['deck', 'vaulted']",[]
499,[],[],['patio'],"['fireplace', 'fireplace']",['carpet'],[],[],[],[],[],[]
500,[],['vaulted'],[],[],[],"['fireplace', 'vaulted', 'granite', 'quartz', 'bar', 'fireplace', 'vaulted', 'walk', 'quartz']",['fireplace'],[],['fireplace'],[],[]
501,[],[],['patio'],[],[],"['fireplace', 'wood', 'carpet']",[],[],[],[],[]
502,[],[],"['pool', 'spa']",[],[],"['walk', 'ceiling fan', 'fireplace', 'fireplace', 'wood', 'carpet']",['pantry'],[],[],['pool'],"['bar', 'washer', 'dryer']"
503,[],[],[],[],[],"['washer', 'dryer', 'carpet']",[],[],[],[],[]
504,[],[],['pool'],['fireplace'],[],[],[],[],[],[],[]
506,[],[],['pool'],[],[],"['carpet', 'vaulted']","['walk', 'pantry', 'island']",[],[],[],[]
507,[],[],['deck'],[],[],['fireplace'],[],[],[],[],[]
508,[],[],[],[],[],"['fireplace', 'patio', 'deck', 'carpet', 'walk']","['pantry', 'island']",[],[],[],[]
509,[],[],[],[],[],[],[],[],[],[],[]
510,[],[],[],[],[],"['fireplace', 'wood', 'carpet']",[],[],[],[],[]
511,[],[],"['walk', 'fireplace']",[],[],"['carpet', 'walk']","['dryer', 'washer', 'bar', 'pantry', 'walk']",[],[],[],[]
512,[],[],[],[],[],[],[],"['dryer', 'washer']",[],[],[]
513,[],[],[],[],[],"['carpet', 'laminate', 'dryer', 'washer', 'washer', 'dryer', 'washer', 'dryer']",[],[],[],[],[]
514,[],['carpet'],[],[],[],[],['pantry'],[],['carpet'],[],[]
515,[],[],[],[],['carpet'],[],[],[],[],[],[]
516,[],[],['patio'],[],[],"['dryer', 'carpet', 'fireplace', 'fireplace']",[],[],[],[],[]
517,[],[],[],[],[],[],[],[],[],[],[]
518,[],[],[],[],[],[],[],[],[],[],[]
519,[],[],[],[],[],[],[],[],[],[],[]
520,[],[],[],[],[],['fireplace'],[],[],[],[],[]
521,"['marble', 'walk']",['carpet'],"['hot tub', 'patio', 'pool', 'pool', 'pool']",[],[],"['fireplace', 'carpet', 'ceiling fan', 'dryer', 'fireplace', 'washer']",[],[],[],[],"['office', 'wood', 'wood', 'fireplace', 'wood', 'island', 'wood', 'granite', 'wood', 'office', 'office']"
522,[],['walk'],"['patio', 'wood']",[],[],"['granite', 'carpet']",[],[],[],[],[]
524,[],[],[],[],[],[],[],[],[],[],[]
525,[],[],[],[],[],[],[],[],[],[],[]
526,[],['carpet'],[],[],[],"['fireplace', 'wood', 'ceiling fan', 'carpet', 'laminate', 'ceiling fan', 'fireplace', 'carpet']",[],[],"['fireplace', 'carpet']",[],[]
527,[],[],[],[],[],[],[],[],[],[],[]
528,[],[],[],[],[],['carpet'],[],[],[],[],[]
530,[],[],"['patio', 'wood']",[],[],[],[],[],[],[],[]
531,[],[],[],[],[],[],[],[],[],[],[]
532,[],[],[],[],[],"['pantry', 'walk', 'pantry', 'dryer', 'washer', 'carpet']",[],[],[],[],[]
534,[],[],[],[],[],"['fireplace', 'fireplace', 'laminate']",[],[],[],[],[]
535,[],[],[],[],[],['walk'],[],[],[],['walk'],[]
536,[],[],"['patio', 'deck', 'patio']",[],[],"['vaulted', 'bar', 'granite', 'fireplace', 'wood']",[],[],[],"['carpet', 'wood', 'wood']",[]
537,[],[],[],[],[],['walk'],[],[],[],[],[]
538,[],[],[],[],[],"['granite', 'wood', 'fireplace']",[],[],[],[],['office']
539,[],[],"['patio', 'deck', 'patio']",[],[],"['vaulted', 'granite', 'fireplace']",[],[],[],"['carpet', 'wood']",[]
540,[],[],[],[],[],[],[],[],[],[],[]
541,[],[],['deck'],[],[],"['fireplace', 'dryer', 'washer']",[],[],[],['wood'],"['island', 'pantry', 'bar']"
542,[],[],['deck'],[],[],[],[],[],[],[],[]
543,[],[],[],"['fireplace', 'fireplace', 'wood']",['carpet'],"['dryer', 'washer']",[],[],[],[],[]
545,[],[],[],[],[],[],[],[],[],[],[]
546,[],[],[],[],[],[],[],[],[],[],[]
547,[],[],"['pool', 'pool', 'pool', 'pool']","['fireplace', 'wood']",[],"['patio', 'carpet', 'ceiling fan']",['pantry'],[],[],[],[]
548,[],['walk'],"['pool', 'spa', 'spa']",[],[],['carpet'],"['granite', 'pantry', 'bar']",[],[],[],[]
549,[],[],['patio'],[],[],"['ceiling fan', 'walk', 'carpet', 'wood']",[],[],[],[],['fireplace']
550,[],[],['deck'],[],[],"['wood', 'wood', 'vaulted']",[],[],[],[],['walk']
551,[],[],[],"['wood', 'fireplace']",[],"['carpet', 'wood']",[],"['dryer', 'washer']",[],[],[]
553,[],[],[],[],[],['bar'],['bar'],[],[],[],[]
554,[],[],"['deck', 'patio']",[],[],[],[],[],[],[],[]
555,[],[],"['patio', 'patio', 'pool']",[],[],[],[],[],[],[],[]
556,[],[],[],[],[],[],[],[],['carpet'],[],[]
557,[],[],[],[],[],['walk'],[],[],[],[],[]
559,[],[],[],[],[],"['washer', 'dryer']",[],[],[],"['ceiling fan', 'walk', 'washer', 'dryer']","['walk', 'pantry', 'office']"
560,[],[],['pool'],[],[],"['carpet', 'laminate']",[],[],[],[],[]
561,[],[],[],[],[],[],[],[],[],[],[]
562,[],[],['deck'],[],[],['wood'],[],[],[],[],[]
563,[],[],[],['fireplace'],[],[],[],[],[],"['deck', 'patio']",[]
564,[],[],['pool'],[],[],"['walk', 'wood', 'wood']",[],[],[],[],['island']
565,[],[],[],[],[],[],[],[],[],[],[]
567,[],[],[],[],[],"['ceiling fan', 'wood', 'fireplace', 'walk']",[],[],[],[],[]
568,[],[],"['deck', 'pool', 'pool']",[],"['carpet', 'laminate', 'wood']",['walk'],[],[],[],[],[]
569,[],[],"['deck', 'patio']",[],[],"['fireplace', 'fireplace', 'walk', 'carpet']",[],[],[],[],"['island', 'pantry']"
571,[],[],[],[],[],"['carpet', 'carpet']",[],[],[],[],[]
573,[],[],['deck'],[],[],[],[],[],[],[],[]
574,[],[],[],['fireplace'],[],"['dryer', 'washer', 'pantry', 'wood']",[],[],[],[],[]
575,[],[],[],[],[],[],[],[],[],[],[]
576,[],[],"['patio', 'deck', 'patio', 'patio', 'patio']",[],['carpet'],"['washer', 'dryer']",['patio'],[],[],[],['office']
577,[],"['walk', 'walk']",[],[],[],"['carpet', 'vaulted']","['walk', 'pantry', 'bar']",[],[],[],[]
578,[],[],[],[],[],['washer'],[],[],[],[],[]
579,['jets'],"['walk', 'walk']","['pool', 'pool', 'spa', 'spa']",[],[],"['fireplace', 'fireplace', 'fireplace', 'vaulted']","['pantry', 'island', 'bar']",[],[],[],[]
580,[],['walk'],[],[],[],"['dryer', 'carpet', 'laminate']",[],[],[],[],[]
581,[],[],[],[],[],[],[],[],[],[],[]
582,[],[],[],[],[],[],[],[],[],"['vaulted', 'walk', 'washer', 'dryer', 'island']",[]
583,[],[],"['patio', 'wood']",[],[],"['fireplace', 'wood', 'carpet', 'wood']",[],[],[],[],['bar']
584,[],[],[],[],"['laminate', 'carpet']","['ceiling fan', 'walk', 'pantry', 'walk']",[],[],[],[],[]
585,[],[],"['deck', 'pool']","['fireplace', 'wood', 'fireplace', 'fireplace', 'wood', 'fireplace', 'fireplace', 'fireplace', 'wood', 'fireplace', 'fireplace', 'wood', 'fireplace', 'fireplace', 'wood', 'fireplace', 'fireplace', 'wood']",[],"['wood', 'washer', 'dryer']",[],[],[],[],['office']
586,[],[],[],[],[],[],[],[],[],[],[]
587,['walk'],[],"['pool', 'pool', 'pool']",['fireplace'],[],"['patio', 'patio', 'carpet', 'ceiling fan']",[],[],[],[],[]
588,[],[],"['patio', 'wood']",[],[],"['fireplace', 'wood', 'carpet']",[],[],[],[],[]
589,[],[],['patio'],[],[],"['carpet', 'wood', 'vaulted', 'walk', 'granite', 'washer', 'dryer']",[],[],[],"['washer', 'dryer']",[]
591,[],[],[],[],[],"['washer', 'dryer', 'wood']",[],[],[],[],[]
592,[],"['wood', 'laminate']",[],['wood'],[],"['vaulted', 'wood', 'laminate']","['bar', 'island', 'wood', 'laminate']",[],"['wood', 'laminate']",[],[]
593,[],[],[],[],[],[],[],[],[],[],[]
594,[],[],[],[],[],[],[],[],[],[],[]
595,[],[],['wood'],[],[],"['fireplace', 'wood', 'carpet', 'wood']",[],[],[],[],[]
596,[],[],[],[],[],[],[],[],[],[],[]
597,['walk'],[],"['patio', 'patio', 'pool']",[],['carpet'],['spa'],"['granite', 'island']",[],[],[],['walk']
598,[],[],[],[],[],['sauna'],['bar'],[],[],[],[]
599,[],[],[],[],[],[],[],[],[],[],[]
600,[],[],[],[],[],[],[],[],[],"['pool', 'patio', 'dryer', 'washer']",[]
602,[],[],[],[],[],['laminate'],[],[],[],[],[]
603,[],[],"['patio', 'pool', 'pool', 'pool', 'pool', 'pool', 'pool', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa', 'hot tub', 'spa']",[],[],[],[],[],[],[],[]
604,[],[],[],[],[],['laminate'],[],[],[],[],[]
605,[],[],['patio'],[],[],"['vaulted', 'walk', 'carpet', 'wood', 'washer', 'dryer']",[],[],[],[],[]
606,[],[],[],['fireplace'],[],"['carpet', 'carpet']",[],[],[],[],[]
607,[],[],"['pool', 'pool']",['fireplace'],[],[],['bar'],[],[],[],['office']
608,[],[],"['deck', 'patio']",[],['carpet'],"['fireplace', 'wood']",[],[],[],[],[]
609,[],[],['pool'],[],[],"['dryer', 'washer', 'carpet', 'pantry', 'island', 'pantry', 'walk', 'wood', 'vaulted']",[],[],[],[],[]
610,[],[],[],[],[],"['carpet', 'carpet', 'island', 'pantry', 'walk', 'wood', 'vaulted']",[],[],[],[],[]
611,[],['walk'],[],[],[],"['walk', 'carpet', 'wood']",[],[],[],[],[]
613,['walk'],[],[],[],[],['walk'],[],[],[],[],[]
614,[],[],"['patio', 'deck', 'deck']",[],[],"['washer', 'dryer', 'fireplace', 'carpet']",[],[],[],[],['bar']
615,[],[],['patio'],[],[],[],[],[],[],[],[]
616,"['marble', 'marble']",[],['patio'],[],[],"['ceiling fan', 'walk', 'fireplace', 'fireplace', 'carpet']","['bar', 'pantry']",[],[],[],['bar']
617,[],[],"['pool', 'pool', 'pool']",['fireplace'],[],['carpet'],[],[],[],[],[]
618,[],[],[],[],[],[],[],[],[],[],[]
619,[],[],[],[],[],[],[],[],[],[],[]
620,[],[],[],['fireplace'],[],[],"['bar', 'pantry']",[],[],[],[]
622,[],[],"['spa', 'pool', 'pool']",[],[],"['dryer', 'fireplace', 'wood', 'fireplace', 'carpet', 'washer', 'dryer']",[],[],[],[],[]
623,[],[],"['patio', 'patio']",[],[],"['walk', 'ceiling fan', 'carpet']","['bar', 'island', 'granite', 'pantry']",[],[],[],"['bar', 'office', 'washer', 'dryer']"
624,[],"['walk', 'walk']",[],[],[],"['carpet', 'wood', 'vaulted', 'walk']",[],[],[],[],['island']
625,[],[],[],[],['laminate'],[],[],[],[],[],[]
626,[],[],['deck'],[],[],[],[],[],[],[],[]
627,[],[],[],[],[],[],[],[],[],[],[]
628,[],[],[],[],[],[],[],[],[],[],[]
629,[],[],[],[],[],[],[],[],[],[],[]
630,[],[],['wood'],[],[],['wood'],[],[],[],[],[]
631,[],"['walk', 'walk']",['patio'],[],[],"['carpet', 'wood', 'high ceiling', 'walk']",[],"['dryer', 'washer']",[],[],"['office', 'pantry', 'bar', 'island', 'granite', 'marble', 'walk', 'pantry']"
632,[],[],[],[],[],[],[],[],[],[],[]
633,[],[],[],[],[],"['carpet', 'wood']",[],[],[],[],['office']
634,[],[],[],[],[],['carpet'],"['granite', 'walk', 'pantry', 'island']",[],[],[],[]
635,[],[],[],[],[],[],[],[],[],[],[]
636,[],[],[],[],[],[],[],[],[],[],['deck']
637,[],[],[],[],[],['carpet'],[],[],[],[],[]
638,[],[],[],[],[],"['fireplace', 'fireplace', 'island', 'pantry', 'walk', 'vaulted', 'walk', 'wood']",[],[],[],['patio'],['laminate']
639,[],[],"['pool', 'pool', 'pool', 'spa', 'spa']",[],"['carpet', 'laminate']","['dryer', 'washer', 'high ceiling', 'vaulted', 'walk']",[],[],[],[],['office']
640,[],[],"['deck', 'pool', 'pool', 'pool']",[],[],"['washer', 'dryer']",[],[],[],[],[]
641,[],[],['patio'],[],[],['carpet'],[],[],[],[],[]
642,[],[],['pool'],[],[],[],[],[],[],[],[]
643,[],[],[],[],[],['wood'],[],[],[],[],[]
644,[],[],[],[],[],"['fireplace', 'fireplace']",[],[],[],[],[]
645,[],[],[],[],[],"['carpet', 'laminate', 'dryer', 'washer', 'washer', 'dryer']",[],[],[],[],[]
646,[],['walk'],[],[],[],['carpet'],['bar'],[],[],[],[]
647,[],[],['pool'],[],[],"['dryer', 'dryer', 'washer', 'carpet', 'carpet', 'bar']",[],[],[],[],"['washer', 'dryer']"
648,[],[],[],[],[],[],[],[],[],[],[]
649,[],[],[],[],[],[],[],[],[],[],[]
650,[],[],[],[],[],[],[],[],[],[],[]
651,[],[],[],['fireplace'],[],[],[],[],[],[],[]
